at,endpoint,status,latency_ms
2026-07-02T14:05:16.990,GET /payments/{id},200,42.13
2026-07-02T14:05:17.000,POST /payments,201,34.90
2026-07-02T14:05:17.009,POST /payments,201,24.87
2026-07-02T14:05:17.019,POST /payments,201,25.73
2026-07-02T14:05:17.029,GET /payments/{id},200,19.67
2026-07-02T14:05:17.040,POST /payments,201,39.60
2026-07-02T14:05:17.050,POST /payments,201,72.37
2026-07-02T14:05:17.060,POST /payments,201,47.00
2026-07-02T14:05:17.069,POST /payments,201,19.02
2026-07-02T14:05:17.079,GET /health,200,7.08
2026-07-02T14:05:17.089,GET /health,200,8.70
2026-07-02T14:05:17.100,GET /health,200,4.17
2026-07-02T14:05:17.110,POST /payments,201,60.34
2026-07-02T14:05:17.120,GET /health,200,3.83
2026-07-02T14:05:17.129,POST /payments,201,47.17
2026-07-02T14:05:17.139,POST /payments,201,46.01
2026-07-02T14:05:17.149,POST /payments,201,24.42
2026-07-02T14:05:17.160,GET /payments/{id},200,34.18
2026-07-02T14:05:17.170,POST /payments,201,103.98
2026-07-02T14:05:17.180,POST /payments,201,35.65
2026-07-02T14:05:17.189,POST /payments,201,24.01
2026-07-02T14:05:17.199,GET /payments/{id},200,66.94
2026-07-02T14:05:17.209,GET /payments/{id},200,7.89
2026-07-02T14:05:17.220,POST /payments,201,32.15
2026-07-02T14:05:17.230,GET /payments/{id},200,55.11
2026-07-02T14:05:17.240,POST /payments,201,61.67
2026-07-02T14:05:17.250,GET /payments/{id},200,16.98
2026-07-02T14:05:17.259,POST /payments,201,20.42
2026-07-02T14:05:17.269,POST /payments,201,40.24
2026-07-02T14:05:17.279,POST /payments,201,22.75
2026-07-02T14:05:17.290,POST /payments,201,68.19
2026-07-02T14:05:17.300,GET /payments/{id},200,23.91
2026-07-02T14:05:17.310,POST /payments,201,53.68
2026-07-02T14:05:17.319,POST /payments,201,28.10
2026-07-02T14:05:17.329,POST /payments,201,31.80
2026-07-02T14:05:17.339,GET /payments/{id},200,13.78
2026-07-02T14:05:17.350,POST /payments,201,133.41
2026-07-02T14:05:17.360,POST /payments,201,43.10
2026-07-02T14:05:17.370,POST /payments,201,20.91
2026-07-02T14:05:17.379,GET /payments/{id},200,40.22
2026-07-02T14:05:17.389,POST /payments,201,59.87
2026-07-02T14:05:17.399,POST /payments,201,23.61
2026-07-02T14:05:17.410,GET /payments/{id},200,28.72
2026-07-02T14:05:17.420,GET /payments/{id},200,89.93
2026-07-02T14:05:17.430,GET /payments/{id},200,24.73
2026-07-02T14:05:17.439,POST /payments,201,11.21
2026-07-02T14:05:17.449,POST /payments,201,26.40
2026-07-02T14:05:17.459,POST /payments,201,44.53
2026-07-02T14:05:17.470,GET /payments/{id},200,24.33
2026-07-02T14:05:17.480,GET /payments/{id},200,34.52
2026-07-02T14:05:17.490,POST /payments,201,20.53
2026-07-02T14:05:17.500,POST /payments,201,45.05
2026-07-02T14:05:17.509,POST /payments,201,49.27
2026-07-02T14:05:17.519,POST /payments,201,40.08
2026-07-02T14:05:17.529,GET /payments/{id},200,15.00
2026-07-02T14:05:17.540,GET /health,200,3.07
2026-07-02T14:05:17.550,POST /payments,201,49.89
2026-07-02T14:05:17.560,GET /payments/{id},200,30.51
2026-07-02T14:05:17.569,POST /payments,201,49.16
2026-07-02T14:05:17.579,POST /payments,201,37.04
2026-07-02T14:05:17.589,POST /payments,201,10.69
2026-07-02T14:05:17.600,POST /payments,201,44.18
2026-07-02T14:05:17.610,GET /health,200,3.70
2026-07-02T14:05:17.620,POST /payments,201,12.97
2026-07-02T14:05:17.629,POST /payments,201,30.74
2026-07-02T14:05:17.639,GET /payments/{id},200,6.83
2026-07-02T14:05:17.649,POST /payments,201,21.23
2026-07-02T14:05:17.660,POST /payments,201,14.53
2026-07-02T14:05:17.670,GET /health,200,2.41
2026-07-02T14:05:17.680,POST /payments,201,42.95
2026-07-02T14:05:17.689,POST /payments,201,17.61
2026-07-02T14:05:17.699,GET /payments/{id},200,9.96
2026-07-02T14:05:17.709,GET /payments/{id},200,43.24
2026-07-02T14:05:17.720,GET /payments/{id},200,32.22
2026-07-02T14:05:17.730,GET /payments/{id},200,24.09
2026-07-02T14:05:17.740,POST /payments,201,53.43
2026-07-02T14:05:17.750,POST /payments,201,31.35
2026-07-02T14:05:17.759,POST /payments,201,33.93
2026-07-02T14:05:17.769,GET /payments/{id},200,17.59
2026-07-02T14:05:17.779,POST /payments,201,18.98
2026-07-02T14:05:17.790,POST /payments,201,28.58
2026-07-02T14:05:17.800,POST /payments,201,29.17
2026-07-02T14:05:17.810,POST /payments,201,55.82
2026-07-02T14:05:17.819,POST /payments,201,42.27
2026-07-02T14:05:17.829,POST /payments,201,26.79
2026-07-02T14:05:17.839,GET /payments/{id},200,20.97
2026-07-02T14:05:17.850,POST /payments,201,33.72
2026-07-02T14:05:17.860,POST /payments,201,64.90
2026-07-02T14:05:17.870,GET /health,200,4.43
2026-07-02T14:05:17.879,POST /payments,201,27.54
2026-07-02T14:05:17.889,POST /payments,201,14.21
2026-07-02T14:05:17.899,GET /payments/{id},200,5.18
2026-07-02T14:05:17.910,POST /payments,201,50.37
2026-07-02T14:05:17.920,GET /payments/{id},200,40.73
2026-07-02T14:05:17.930,POST /payments,201,9.94
2026-07-02T14:05:17.939,POST /payments,201,46.14
2026-07-02T14:05:17.949,POST /payments,201,46.99
2026-07-02T14:05:17.959,GET /health,200,5.87
2026-07-02T14:05:17.970,GET /payments/{id},200,8.54
2026-07-02T14:05:17.980,GET /payments/{id},200,13.41
2026-07-02T14:05:17.990,GET /payments/{id},200,9.42
2026-07-02T14:05:18.000,POST /payments,201,63.28
2026-07-02T14:05:18.009,POST /payments,201,43.13
2026-07-02T14:05:18.019,POST /payments,201,50.82
2026-07-02T14:05:18.029,POST /payments,201,27.42
2026-07-02T14:05:18.040,POST /payments,201,78.01
2026-07-02T14:05:18.050,POST /payments,201,23.53
2026-07-02T14:05:18.060,POST /payments,201,95.81
2026-07-02T14:05:18.069,GET /health,200,4.90
2026-07-02T14:05:18.079,POST /payments,201,50.97
2026-07-02T14:05:18.089,GET /payments/{id},200,58.97
2026-07-02T14:05:18.100,POST /payments,201,129.81
2026-07-02T14:05:18.110,GET /payments/{id},200,11.38
2026-07-02T14:05:18.120,POST /payments,201,103.79
2026-07-02T14:05:18.129,POST /payments,201,148.60
2026-07-02T14:05:18.139,POST /payments,201,28.15
2026-07-02T14:05:18.149,GET /payments/{id},200,26.09
2026-07-02T14:05:18.160,POST /payments,201,43.99
2026-07-02T14:05:18.170,POST /payments,201,54.38
2026-07-02T14:05:18.180,GET /payments/{id},200,22.40
2026-07-02T14:05:18.189,GET /payments/{id},200,19.75
2026-07-02T14:05:18.199,POST /payments,201,29.40
2026-07-02T14:05:18.209,GET /health,200,1.55
2026-07-02T14:05:18.220,GET /payments/{id},200,29.98
2026-07-02T14:05:18.230,POST /payments,201,21.22
2026-07-02T14:05:18.240,GET /health,200,3.42
2026-07-02T14:05:18.250,POST /payments,201,53.69
2026-07-02T14:05:18.259,POST /payments,201,63.34
2026-07-02T14:05:18.269,GET /payments/{id},200,31.04
2026-07-02T14:05:18.279,POST /payments,201,37.18
2026-07-02T14:05:18.290,GET /payments/{id},200,23.92
2026-07-02T14:05:18.300,POST /payments,201,67.25
2026-07-02T14:05:18.310,POST /payments,201,30.59
2026-07-02T14:05:18.319,GET /payments/{id},200,19.24
2026-07-02T14:05:18.329,POST /payments,201,54.29
2026-07-02T14:05:18.339,GET /payments/{id},200,21.61
2026-07-02T14:05:18.350,GET /payments/{id},200,15.53
2026-07-02T14:05:18.360,POST /payments,201,17.63
2026-07-02T14:05:18.370,GET /health,200,1.74
2026-07-02T14:05:18.379,GET /health,200,2.87
2026-07-02T14:05:18.389,GET /payments/{id},200,18.79
2026-07-02T14:05:18.399,GET /payments/{id},200,34.36
2026-07-02T14:05:18.410,POST /payments,201,18.43
2026-07-02T14:05:18.420,GET /payments/{id},200,52.75
2026-07-02T14:05:18.430,GET /payments/{id},200,36.47
2026-07-02T14:05:18.439,POST /payments,201,36.17
2026-07-02T14:05:18.449,POST /payments,201,28.23
2026-07-02T14:05:18.459,GET /payments/{id},200,24.54
2026-07-02T14:05:18.470,POST /payments,201,10.13
2026-07-02T14:05:18.480,POST /payments,201,36.27
2026-07-02T14:05:18.490,GET /payments/{id},200,27.06
2026-07-02T14:05:18.500,POST /payments,201,50.47
2026-07-02T14:05:18.509,POST /payments,201,50.35
2026-07-02T14:05:18.519,POST /payments,201,40.80
2026-07-02T14:05:18.529,GET /health,200,3.81
2026-07-02T14:05:18.540,POST /payments,201,28.18
2026-07-02T14:05:18.550,POST /payments,201,19.61
2026-07-02T14:05:18.560,GET /health,200,5.21
2026-07-02T14:05:18.569,POST /payments,201,33.16
2026-07-02T14:05:18.579,GET /payments/{id},200,10.67
2026-07-02T14:05:18.589,POST /payments,201,15.57
2026-07-02T14:05:18.600,GET /payments/{id},200,37.09
2026-07-02T14:05:18.610,POST /payments,201,12.62
2026-07-02T14:05:18.620,POST /payments,201,46.58
2026-07-02T14:05:18.629,POST /payments,201,11.33
2026-07-02T14:05:18.639,POST /payments,201,41.50
2026-07-02T14:05:18.649,GET /health,200,4.97
2026-07-02T14:05:18.660,POST /payments,201,40.63
2026-07-02T14:05:18.670,GET /payments/{id},200,15.66
2026-07-02T14:05:18.680,POST /payments,201,25.04
2026-07-02T14:05:18.689,POST /payments,201,30.45
2026-07-02T14:05:18.699,POST /payments,201,97.52
2026-07-02T14:05:18.709,POST /payments,201,31.23
2026-07-02T14:05:18.720,GET /health,200,2.54
2026-07-02T14:05:18.730,POST /payments,201,96.55
2026-07-02T14:05:18.740,GET /payments/{id},200,17.88
2026-07-02T14:05:18.750,GET /payments/{id},200,19.29
2026-07-02T14:05:18.759,POST /payments,201,115.92
2026-07-02T14:05:18.769,POST /payments,201,52.67
2026-07-02T14:05:18.779,POST /payments,201,38.29
2026-07-02T14:05:18.790,POST /payments,201,57.19
2026-07-02T14:05:18.800,POST /payments,201,145.57
2026-07-02T14:05:18.810,GET /payments/{id},200,15.88
2026-07-02T14:05:18.819,GET /health,200,3.30
2026-07-02T14:05:18.829,POST /payments,201,35.79
2026-07-02T14:05:18.839,POST /payments,201,41.83
2026-07-02T14:05:18.850,POST /payments,201,42.47
2026-07-02T14:05:18.860,GET /health,200,3.37
2026-07-02T14:05:18.870,GET /payments/{id},200,20.86
2026-07-02T14:05:18.879,POST /payments,201,36.55
2026-07-02T14:05:18.889,GET /payments/{id},200,15.31
2026-07-02T14:05:18.899,POST /payments,201,23.54
2026-07-02T14:05:18.910,GET /payments/{id},200,9.76
2026-07-02T14:05:18.920,POST /payments,201,43.93
2026-07-02T14:05:18.930,POST /payments,201,61.30
2026-07-02T14:05:18.939,GET /payments/{id},200,58.26
2026-07-02T14:05:18.949,POST /payments,201,43.59
2026-07-02T14:05:18.959,POST /payments,201,16.04
2026-07-02T14:05:18.970,POST /payments,201,60.38
2026-07-02T14:05:18.980,POST /payments,201,43.56
2026-07-02T14:05:18.990,POST /payments,201,64.37
2026-07-02T14:05:19.000,POST /payments,201,102.76
2026-07-02T14:05:19.009,POST /payments,201,47.18
2026-07-02T14:05:19.019,POST /payments,201,31.48
2026-07-02T14:05:19.029,GET /payments/{id},200,32.89
2026-07-02T14:05:19.040,GET /payments/{id},200,22.44
2026-07-02T14:05:19.050,POST /payments,201,25.76
2026-07-02T14:05:19.060,GET /health,200,15.55
2026-07-02T14:05:19.069,POST /payments,201,125.63
2026-07-02T14:05:19.079,POST /payments,201,26.41
2026-07-02T14:05:19.089,POST /payments,201,17.15
2026-07-02T14:05:19.100,GET /payments/{id},200,38.59
2026-07-02T14:05:19.110,POST /payments,201,11.24
2026-07-02T14:05:19.120,GET /payments/{id},200,10.14
2026-07-02T14:05:19.129,POST /payments,201,33.76
2026-07-02T14:05:19.139,POST /payments,201,16.88
2026-07-02T14:05:19.149,GET /payments/{id},200,34.03
2026-07-02T14:05:19.160,POST /payments,201,94.29
2026-07-02T14:05:19.170,POST /payments,201,49.71
2026-07-02T14:05:19.180,POST /payments,201,109.41
2026-07-02T14:05:19.189,POST /payments,201,25.14
2026-07-02T14:05:19.199,POST /payments,201,23.09
2026-07-02T14:05:19.209,GET /payments/{id},200,37.67
2026-07-02T14:05:19.220,POST /payments,201,37.14
2026-07-02T14:05:19.230,POST /payments,201,37.52
2026-07-02T14:05:19.240,POST /payments,201,20.58
2026-07-02T14:05:19.250,GET /health,200,1.66
2026-07-02T14:05:19.259,GET /payments/{id},200,40.12
2026-07-02T14:05:19.269,GET /health,200,5.27
2026-07-02T14:05:19.279,POST /payments,201,91.76
2026-07-02T14:05:19.290,POST /payments,201,96.54
2026-07-02T14:05:19.300,GET /health,200,4.93
2026-07-02T14:05:19.310,GET /health,200,3.24
2026-07-02T14:05:19.319,GET /payments/{id},200,11.06
2026-07-02T14:05:19.329,GET /health,200,1.83
2026-07-02T14:05:19.339,GET /health,200,0.98
2026-07-02T14:05:19.350,POST /payments,201,34.26
2026-07-02T14:05:19.360,GET /payments/{id},200,11.31
2026-07-02T14:05:19.370,POST /payments,201,59.74
2026-07-02T14:05:19.379,GET /payments/{id},200,25.27
2026-07-02T14:05:19.389,GET /payments/{id},200,10.61
2026-07-02T14:05:19.399,GET /payments/{id},200,37.45
2026-07-02T14:05:19.410,POST /payments,201,109.69
2026-07-02T14:05:19.420,GET /payments/{id},200,15.12
2026-07-02T14:05:19.430,GET /health,200,4.37
2026-07-02T14:05:19.439,GET /payments/{id},200,16.23
2026-07-02T14:05:19.449,GET /health,200,2.11
2026-07-02T14:05:19.459,POST /payments,201,18.41
2026-07-02T14:05:19.470,POST /payments,201,16.46
2026-07-02T14:05:19.480,POST /payments,201,48.23
2026-07-02T14:05:19.490,POST /payments,201,62.61
2026-07-02T14:05:19.500,POST /payments,201,42.04
2026-07-02T14:05:19.509,GET /payments/{id},200,21.85
2026-07-02T14:05:19.519,GET /payments/{id},200,11.45
2026-07-02T14:05:19.529,GET /health,200,1.92
2026-07-02T14:05:19.540,GET /health,200,1.51
2026-07-02T14:05:19.550,POST /payments,201,40.00
2026-07-02T14:05:19.560,POST /payments,201,25.77
2026-07-02T14:05:19.569,POST /payments,201,30.86
2026-07-02T14:05:19.579,POST /payments,201,23.63
2026-07-02T14:05:19.589,GET /health,200,4.02
2026-07-02T14:05:19.600,POST /payments,201,85.85
2026-07-02T14:05:19.610,GET /payments/{id},200,14.88
2026-07-02T14:05:19.620,GET /payments/{id},200,30.42
2026-07-02T14:05:19.629,GET /payments/{id},200,43.92
2026-07-02T14:05:19.639,GET /payments/{id},200,21.95
2026-07-02T14:05:19.649,POST /payments,201,71.94
2026-07-02T14:05:19.660,POST /payments,201,17.23
2026-07-02T14:05:19.670,GET /payments/{id},200,3.51
2026-07-02T14:05:19.680,POST /payments,201,10.27
2026-07-02T14:05:19.689,POST /payments,201,41.45
2026-07-02T14:05:19.699,POST /payments,201,36.60
2026-07-02T14:05:19.709,POST /payments,201,9.42
2026-07-02T14:05:19.720,POST /payments,201,46.06
2026-07-02T14:05:19.730,GET /payments/{id},200,50.64
2026-07-02T14:05:19.740,GET /payments/{id},200,42.63
2026-07-02T14:05:19.750,GET /payments/{id},200,49.19
2026-07-02T14:05:19.759,POST /payments,201,18.84
2026-07-02T14:05:19.769,GET /payments/{id},200,18.11
2026-07-02T14:05:19.779,POST /payments,201,31.96
2026-07-02T14:05:19.790,GET /payments/{id},200,19.55
2026-07-02T14:05:19.800,GET /payments/{id},200,46.28
2026-07-02T14:05:19.810,GET /payments/{id},200,11.14
2026-07-02T14:05:19.819,GET /payments/{id},200,13.71
2026-07-02T14:05:19.829,POST /payments,201,31.25
2026-07-02T14:05:19.839,GET /payments/{id},200,28.84
2026-07-02T14:05:19.850,POST /payments,201,38.45
2026-07-02T14:05:19.860,POST /payments,201,30.85
2026-07-02T14:05:19.870,GET /health,200,4.83
2026-07-02T14:05:19.879,POST /payments,201,76.79
2026-07-02T14:05:19.889,POST /payments,201,70.46
2026-07-02T14:05:19.899,POST /payments,201,31.31
2026-07-02T14:05:19.910,POST /payments,201,65.14
2026-07-02T14:05:19.920,POST /payments,201,44.38
2026-07-02T14:05:19.930,POST /payments,201,23.17
2026-07-02T14:05:19.939,POST /payments,201,37.96
2026-07-02T14:05:19.949,GET /health,200,1.89
2026-07-02T14:05:19.959,GET /health,200,2.50
2026-07-02T14:05:19.970,POST /payments,201,53.73
2026-07-02T14:05:19.980,POST /payments,201,25.10
2026-07-02T14:05:19.990,GET /health,200,1.61
2026-07-02T14:05:20.000,POST /payments,201,34.89
2026-07-02T14:05:20.009,GET /payments/{id},200,22.23
2026-07-02T14:05:20.019,POST /payments,201,27.94
2026-07-02T14:05:20.029,POST /payments,201,54.68
2026-07-02T14:05:20.040,GET /payments/{id},200,42.32
2026-07-02T14:05:20.050,GET /payments/{id},200,17.37
2026-07-02T14:05:20.060,POST /payments,201,16.44
2026-07-02T14:05:20.069,POST /payments,201,71.39
2026-07-02T14:05:20.079,POST /payments,201,36.57
2026-07-02T14:05:20.089,POST /payments,201,35.21
2026-07-02T14:05:20.100,POST /payments,201,37.65
2026-07-02T14:05:20.110,POST /payments,201,9.44
2026-07-02T14:05:20.120,POST /payments,201,67.96
2026-07-02T14:05:20.129,POST /payments,201,23.60
2026-07-02T14:05:20.139,GET /payments/{id},200,26.44
2026-07-02T14:05:20.149,POST /payments,201,46.64
2026-07-02T14:05:20.160,POST /payments,201,21.53
2026-07-02T14:05:20.170,POST /payments,201,22.83
2026-07-02T14:05:20.180,POST /payments,201,48.73
2026-07-02T14:05:20.189,POST /payments,201,10.83
2026-07-02T14:05:20.199,GET /payments/{id},200,27.95
2026-07-02T14:05:20.209,GET /payments/{id},200,19.65
2026-07-02T14:05:20.220,GET /health,200,3.31
2026-07-02T14:05:20.230,POST /payments,201,28.55
2026-07-02T14:05:20.240,POST /payments,201,60.34
2026-07-02T14:05:20.250,GET /payments/{id},200,52.52
2026-07-02T14:05:20.259,POST /payments,201,84.39
2026-07-02T14:05:20.269,POST /payments,201,26.65
2026-07-02T14:05:20.279,POST /payments,201,86.39
2026-07-02T14:05:20.290,POST /payments,201,80.29
2026-07-02T14:05:20.300,POST /payments,201,30.04
2026-07-02T14:05:20.310,POST /payments,201,9.60
2026-07-02T14:05:20.319,POST /payments,201,30.37
2026-07-02T14:05:20.329,POST /payments,201,60.49
2026-07-02T14:05:20.339,GET /payments/{id},200,20.52
2026-07-02T14:05:20.350,GET /payments/{id},200,24.15
2026-07-02T14:05:20.360,POST /payments,201,32.98
2026-07-02T14:05:20.370,POST /payments,201,32.35
2026-07-02T14:05:20.379,POST /payments,201,28.59
2026-07-02T14:05:20.389,GET /payments/{id},200,13.63
2026-07-02T14:05:20.399,GET /payments/{id},200,15.71
2026-07-02T14:05:20.410,POST /payments,201,18.68
2026-07-02T14:05:20.420,POST /payments,201,41.27
2026-07-02T14:05:20.430,POST /payments,201,20.45
2026-07-02T14:05:20.439,GET /payments/{id},200,15.82
2026-07-02T14:05:20.449,GET /health,200,3.66
2026-07-02T14:05:20.459,POST /payments,201,21.89
2026-07-02T14:05:20.470,POST /payments,201,79.64
2026-07-02T14:05:20.480,GET /payments/{id},200,22.17
2026-07-02T14:05:20.490,POST /payments,201,52.57
2026-07-02T14:05:20.500,POST /payments,201,32.78
2026-07-02T14:05:20.509,GET /payments/{id},200,41.81
2026-07-02T14:05:20.519,POST /payments,201,54.38
2026-07-02T14:05:20.529,GET /health,200,2.60
2026-07-02T14:05:20.540,POST /payments,201,24.27
2026-07-02T14:05:20.550,GET /health,200,3.46
2026-07-02T14:05:20.560,POST /payments,201,75.08
2026-07-02T14:05:20.569,POST /payments,201,47.55
2026-07-02T14:05:20.579,POST /payments,201,30.26
2026-07-02T14:05:20.589,GET /payments/{id},200,17.62
2026-07-02T14:05:20.600,GET /payments/{id},200,34.96
2026-07-02T14:05:20.610,POST /payments,201,15.45
2026-07-02T14:05:20.620,GET /health,200,2.51
2026-07-02T14:05:20.629,POST /payments,201,34.91
2026-07-02T14:05:20.639,GET /payments/{id},200,12.07
2026-07-02T14:05:20.649,GET /health,200,2.40
2026-07-02T14:05:20.660,POST /payments,201,25.54
2026-07-02T14:05:20.670,POST /payments,201,64.37
2026-07-02T14:05:20.680,GET /payments/{id},200,13.48
2026-07-02T14:05:20.689,POST /payments,201,51.97
2026-07-02T14:05:20.699,POST /payments,201,63.28
2026-07-02T14:05:20.709,POST /payments,201,53.67
2026-07-02T14:05:20.720,GET /health,200,3.47
2026-07-02T14:05:20.730,GET /payments/{id},200,29.50
2026-07-02T14:05:20.740,GET /payments/{id},200,46.29
2026-07-02T14:05:20.750,GET /payments/{id},200,48.66
2026-07-02T14:05:20.759,GET /payments/{id},200,13.51
2026-07-02T14:05:20.769,POST /payments,201,48.30
2026-07-02T14:05:20.779,POST /payments,201,20.60
2026-07-02T14:05:20.790,GET /payments/{id},200,13.38
2026-07-02T14:05:20.800,GET /payments/{id},200,41.88
2026-07-02T14:05:20.810,GET /health,200,1.25
2026-07-02T14:05:20.819,GET /payments/{id},200,9.47
2026-07-02T14:05:20.829,GET /payments/{id},200,18.82
2026-07-02T14:05:20.839,POST /payments,201,41.27
2026-07-02T14:05:20.850,POST /payments,201,19.69
2026-07-02T14:05:20.860,POST /payments,201,38.04
2026-07-02T14:05:20.870,GET /payments/{id},200,24.31
2026-07-02T14:05:20.879,GET /payments/{id},200,20.83
2026-07-02T14:05:20.889,POST /payments,201,21.00
2026-07-02T14:05:20.899,GET /payments/{id},200,17.90
2026-07-02T14:05:20.910,GET /payments/{id},200,29.04
2026-07-02T14:05:20.920,GET /payments/{id},200,14.14
2026-07-02T14:05:20.930,POST /payments,201,39.25
2026-07-02T14:05:20.939,POST /payments,201,25.45
2026-07-02T14:05:20.949,GET /payments/{id},200,22.71
2026-07-02T14:05:20.959,POST /payments,201,16.86
2026-07-02T14:05:20.970,GET /health,200,1.30
2026-07-02T14:05:20.980,POST /payments,201,75.68
2026-07-02T14:05:20.990,POST /payments,201,16.40
2026-07-02T14:05:21.000,GET /health,200,3.12
2026-07-02T14:05:21.009,GET /payments/{id},200,20.31
2026-07-02T14:05:21.019,POST /payments,201,21.58
2026-07-02T14:05:21.029,POST /payments,201,13.89
2026-07-02T14:05:21.040,POST /payments,201,54.32
2026-07-02T14:05:21.050,POST /payments,201,56.05
2026-07-02T14:05:21.060,GET /payments/{id},200,12.37
2026-07-02T14:05:21.069,GET /payments/{id},200,6.17
2026-07-02T14:05:21.079,GET /payments/{id},200,27.72
2026-07-02T14:05:21.089,GET /health,200,1.36
2026-07-02T14:05:21.100,POST /payments,201,21.02
2026-07-02T14:05:21.110,GET /payments/{id},200,13.87
2026-07-02T14:05:21.120,GET /payments/{id},200,37.65
2026-07-02T14:05:21.129,POST /payments,201,44.34
2026-07-02T14:05:21.139,POST /payments,201,27.33
2026-07-02T14:05:21.149,GET /health,200,1.28
2026-07-02T14:05:21.160,POST /payments,201,12.90
2026-07-02T14:05:21.170,GET /payments/{id},200,10.67
2026-07-02T14:05:21.180,POST /payments,201,20.37
2026-07-02T14:05:21.189,POST /payments,201,58.85
2026-07-02T14:05:21.199,GET /payments/{id},200,15.37
2026-07-02T14:05:21.209,POST /payments,201,133.87
2026-07-02T14:05:21.220,POST /payments,201,56.46
2026-07-02T14:05:21.230,POST /payments,201,38.17
2026-07-02T14:05:21.240,POST /payments,201,16.17
2026-07-02T14:05:21.250,POST /payments,201,38.27
2026-07-02T14:05:21.259,GET /health,200,2.15
2026-07-02T14:05:21.269,POST /payments,201,18.46
2026-07-02T14:05:21.279,POST /payments,201,17.78
2026-07-02T14:05:21.290,GET /payments/{id},200,16.16
2026-07-02T14:05:21.300,POST /payments,201,18.60
2026-07-02T14:05:21.310,GET /payments/{id},200,26.11
2026-07-02T14:05:21.319,GET /payments/{id},200,21.79
2026-07-02T14:05:21.329,GET /payments/{id},200,18.29
2026-07-02T14:05:21.339,POST /payments,201,34.08
2026-07-02T14:05:21.350,GET /payments/{id},200,34.02
2026-07-02T14:05:21.360,POST /payments,201,41.67
2026-07-02T14:05:21.370,GET /payments/{id},200,14.94
2026-07-02T14:05:21.379,GET /payments/{id},200,15.52
2026-07-02T14:05:21.389,POST /payments,201,50.44
2026-07-02T14:05:21.399,GET /payments/{id},200,29.89
2026-07-02T14:05:21.410,POST /payments,201,80.14
2026-07-02T14:05:21.420,POST /payments,201,36.35
2026-07-02T14:05:21.430,GET /payments/{id},200,26.92
2026-07-02T14:05:21.439,GET /health,200,2.90
2026-07-02T14:05:21.449,POST /payments,201,25.27
2026-07-02T14:05:21.459,POST /payments,201,56.72
2026-07-02T14:05:21.470,POST /payments,201,37.32
2026-07-02T14:05:21.480,GET /payments/{id},200,23.13
2026-07-02T14:05:21.490,GET /payments/{id},200,26.96
2026-07-02T14:05:21.500,POST /payments,201,43.06
2026-07-02T14:05:21.509,POST /payments,201,58.45
2026-07-02T14:05:21.519,GET /payments/{id},200,15.71
2026-07-02T14:05:21.529,GET /payments/{id},200,15.36
2026-07-02T14:05:21.540,POST /payments,201,37.25
2026-07-02T14:05:21.550,POST /payments,201,31.59
2026-07-02T14:05:21.560,POST /payments,201,45.85
2026-07-02T14:05:21.569,POST /payments,201,39.69
2026-07-02T14:05:21.579,POST /payments,201,50.95
2026-07-02T14:05:21.589,POST /payments,201,47.92
2026-07-02T14:05:21.600,GET /payments/{id},200,14.27
2026-07-02T14:05:21.610,POST /payments,201,22.54
2026-07-02T14:05:21.620,POST /payments,201,36.11
2026-07-02T14:05:21.629,POST /payments,201,115.51
2026-07-02T14:05:21.639,GET /payments/{id},200,22.81
2026-07-02T14:05:21.649,POST /payments,201,21.56
2026-07-02T14:05:21.660,POST /payments,201,28.63
2026-07-02T14:05:21.670,POST /payments,201,22.52
2026-07-02T14:05:21.680,GET /payments/{id},200,7.30
2026-07-02T14:05:21.689,POST /payments,201,91.75
2026-07-02T14:05:21.699,GET /payments/{id},200,11.89
2026-07-02T14:05:21.709,POST /payments,201,26.25
2026-07-02T14:05:21.720,POST /payments,201,57.98
2026-07-02T14:05:21.730,POST /payments,201,22.85
2026-07-02T14:05:21.740,GET /payments/{id},200,16.88
2026-07-02T14:05:21.750,GET /health,200,4.62
2026-07-02T14:05:21.759,POST /payments,201,15.24
2026-07-02T14:05:21.769,POST /payments,201,24.39
2026-07-02T14:05:21.779,POST /payments,201,10.77
2026-07-02T14:05:21.790,POST /payments,201,36.59
2026-07-02T14:05:21.800,GET /payments/{id},200,67.69
2026-07-02T14:05:21.810,GET /health,200,4.39
2026-07-02T14:05:21.819,GET /health,200,3.47
2026-07-02T14:05:21.829,POST /payments,201,18.56
2026-07-02T14:05:21.839,POST /payments,201,53.35
2026-07-02T14:05:21.850,POST /payments,201,33.73
2026-07-02T14:05:21.860,POST /payments,201,12.63
2026-07-02T14:05:21.870,POST /payments,201,8.09
2026-07-02T14:05:21.879,GET /payments/{id},200,17.01
2026-07-02T14:05:21.889,GET /health,200,3.29
2026-07-02T14:05:21.899,GET /payments/{id},200,5.41
2026-07-02T14:05:21.910,POST /payments,201,34.30
2026-07-02T14:05:21.920,POST /payments,201,79.41
2026-07-02T14:05:21.930,POST /payments,201,24.53
2026-07-02T14:05:21.939,GET /health,200,3.67
2026-07-02T14:05:21.949,POST /payments,201,44.15
2026-07-02T14:05:21.959,POST /payments,201,102.03
2026-07-02T14:05:21.970,POST /payments,201,28.37
2026-07-02T14:05:21.980,POST /payments,201,36.94
2026-07-02T14:05:21.990,POST /payments,201,23.64
2026-07-02T14:05:22.000,POST /payments,201,101.89
2026-07-02T14:05:22.009,GET /payments/{id},200,38.01
